layer,lag,reuse_prob,jaccard,domain,chance_reuse
1,1,0.25532879109888734,0.16092263780724841,medical,0.1228588203125
2,1,0.29247405925740716,0.1908762626852388,medical,0.17124859374999998
3,1,0.4096918364795599,0.2792970721961846,medical,0.19378416015624997
4,1,0.41244218027253404,0.28221602958445063,medical,0.20177148046875
5,1,0.4669958744843105,0.33034467858820904,medical,0.24609160156249998
6,1,0.5642111513939242,0.4238111043711743,medical,0.3346698984375
7,1,0.5497562195274409,0.4120179025042133,medical,0.21721018750000004
8,1,0.4797474684335542,0.34074738030232465,medical,0.1877211640625
9,1,0.5182679084885611,0.37502182222772285,medical,0.22875505859375
10,1,0.46140142517814725,0.3266223462748028,medical,0.17870040234375
11,1,0.4285691961495187,0.2954392165043497,medical,0.17628680078125
12,1,0.4710120015001875,0.3331090434478358,medical,0.20652541015625
13,1,0.3875171896487061,0.26177407762605914,medical,0.17807250390625004
14,1,0.5258626078259783,0.3779425058834985,medical,0.2863607343749999
15,1,0.536895236904613,0.3895806323109735,medical,0.26257624999999996
16,1,0.5171896487060883,0.36589802385526843,medical,0.26777672656250007
17,1,0.42616264533066633,0.2925009898631601,medical,0.19327429687500003
18,1,0.5872765345668208,0.4442390630164101,medical,0.32129780078125003
19,1,0.5665395674459307,0.4288345594758896,medical,0.22977440234375
20,1,0.47921615201900236,0.3411104709767042,medical,0.19727725390625
21,1,0.49846855856982125,0.3583044950215846,medical,0.22601608203125
22,1,0.4499468683585448,0.3158828586507046,medical,0.20961051953125
23,1,0.4004875609451181,0.27483396574532964,medical,0.17713646093750002
24,1,0.4564633079134892,0.32067201318357713,medical,0.2180402265625
25,1,0.37810976372046506,0.25310552541456405,medical,0.192302515625
26,1,0.49081135141892734,0.34797769634624237,medical,0.27661744921875003
27,1,0.5035473184148018,0.36121730223492937,medical,0.25194809375
28,1,0.47144955619452433,0.3302269093993059,medical,0.24394318359375
29,1,0.4115045630703838,0.2813880622856745,medical,0.1911641015625
30,1,0.5924646830853857,0.4519016703039705,medical,0.30847553125
31,1,0.5924803100387549,0.45641961766477324,medical,0.23880640625000002
32,1,0.4970465058132267,0.35727560628173205,medical,0.18264736328125
33,1,0.5146424553069133,0.3731336657952484,medical,0.23273203906249998
34,1,0.45794786848356045,0.3221497814321917,medical,0.22078906640624998
35,1,0.3816570821352669,0.2594157686294204,medical,0.16225986328125
36,1,0.45761970246280786,0.32266705110810623,medical,0.23854561328124996
37,1,0.3718433554194274,0.24973830742051772,medical,0.21035385546875002
38,1,0.5151425178147269,0.36694218811983526,medical,0.33277290234375
39,1,0.4933897987248406,0.3512153110602917,medical,0.2557465
40,1,0.48018502312789096,0.33724155024317537,medical,0.27802924609375
41,1,0.39967495936992126,0.2732835832473287,medical,0.20790951171875002
42,1,0.394174271783973,0.26895677977063154,medical,0.21497102343750005
43,1,0.5264408051006376,0.3828181347621277,medical,0.3171197929687501
44,1,0.5318633579197399,0.38500076689850404,medical,0.26960077734375004
45,1,0.5499749968746094,0.40613728619729367,medical,0.3197595703125
46,1,0.48815476934616825,0.3556288636423653,medical,0.28009537890625
47,1,0.28978622327790976,0.20159779657216836,medical,0.2162317734375
0,2,0.14028507126781695,0.08966832950328825,medical,0.11369777734375
1,2,0.17423105776444112,0.10642724228620701,medical,0.1228588203125
2,2,0.2457801950487622,0.15625755145635115,medical,0.17124859374999998
3,2,0.302716304076019,0.193118151332705,medical,0.19378416015624997
4,2,0.34242935733933483,0.2236101927024658,medical,0.20177148046875
5,2,0.39420792698174545,0.2648660222553696,medical,0.24609160156249998
6,2,0.5175200050012503,0.3763445523385508,medical,0.3346698984375
7,2,0.48684046011502874,0.3516325107472894,medical,0.21721018750000004
8,2,0.4038353338334584,0.2747155403569507,medical,0.1877211640625
9,2,0.4363122030507627,0.2991509227068117,medical,0.22875505859375
10,2,0.3800637659414854,0.2554143308831981,medical,0.17870040234375
11,2,0.3464772443110778,0.2274309003491299,medical,0.17628680078125
12,2,0.3908945986496624,0.2625688223587699,medical,0.20652541015625
13,2,0.30452925731432856,0.1974539561186223,medical,0.17807250390625004
14,2,0.471539759939985,0.32701501771269215,medical,0.2863607343749999
15,2,0.471539759939985,0.3274542134257063,medical,0.26257624999999996
16,2,0.46816391597899476,0.3215257083224075,medical,0.26777672656250007
17,2,0.36390347586896726,0.24043126166156928,medical,0.19327429687500003
18,2,0.5391035258814704,0.3962894902879899,medical,0.32129780078125003
19,2,0.5103932233058265,0.37495672064314217,medical,0.22977440234375
20,2,0.4223399599899975,0.2918775065061636,medical,0.19727725390625
21,2,0.4314984996249062,0.2978681344772868,medical,0.22601608203125
22,2,0.3847211802950738,0.25840548826295257,medical,0.20961051953125
23,2,0.3320048762190548,0.2179660938100548,medical,0.17713646093750002
24,2,0.3915197549387347,0.2636038407981394,medical,0.2180402265625
25,2,0.31682920730182546,0.20540359310051734,medical,0.192302515625
26,2,0.44117279319829955,0.3035555009298445,medical,0.27661744921875003
27,2,0.44325143785946486,0.30586489168634706,medical,0.25194809375
28,2,0.42198049512378094,0.2867379543298523,medical,0.24394318359375
29,2,0.35258814703675917,0.23333309184772053,medical,0.1911641015625
30,2,0.5377125531382846,0.39655216001802646,medical,0.30847553125
31,2,0.5348055763940985,0.39964763640682616,medical,0.23880640625000002
32,2,0.42527819454863713,0.2938203498593596,medical,0.18264736328125
33,2,0.4428294573643411,0.3069544608929455,medical,0.23273203906249998
34,2,0.38656539134783696,0.2599357159747257,medical,0.22078906640624998
35,2,0.30767066766691675,0.20003429095702166,medical,0.16225986328125
36,2,0.3875187546886722,0.2608150650161153,medical,0.23854561328124996
37,2,0.3111559139784946,0.20250254038701151,medical,0.21035385546875002
38,2,0.46821080270067517,0.3244354128825247,medical,0.33277290234375
39,2,0.42993560890222554,0.2930696071731331,medical,0.2557465
40,2,0.4330926481620405,0.29622359802404813,medical,0.27802924609375
41,2,0.341772943235809,0.2265696793828827,medical,0.20790951171875002
42,2,0.34036634158539636,0.22570980462953458,medical,0.21497102343750005
43,2,0.48097961990497623,0.33935511849990474,medical,0.3171197929687501
44,2,0.47680670167541883,0.33330091319588695,medical,0.26960077734375004
45,2,0.5013440860215054,0.3597713308891103,medical,0.3197595703125
46,2,0.439844336084021,0.3118107809780728,medical,0.28009537890625
47,2,0.260346336584146,0.1805948767689203,medical,0.2162317734375
0,4,0.13351988494247125,0.08496893301795752,medical,0.11369777734375
1,4,0.1569691095547774,0.09620710010905109,medical,0.1228588203125
2,4,0.2275512756378189,0.14321741012586436,medical,0.17124859374999998
3,4,0.25906703351675836,0.16111582264658805,medical,0.19378416015624997
4,4,0.3065438969484742,0.19637612123855247,medical,0.20177148046875
5,4,0.35419272136068036,0.23130471329570879,medical,0.24609160156249998
6,4,0.49030765382691344,0.3499133266266833,medical,0.3346698984375
7,4,0.4386099299649825,0.3079301583303584,medical,0.21721018750000004
8,4,0.35650637818909453,0.23449180467689723,medical,0.1877211640625
9,4,0.3878970735367684,0.2577779288134466,medical,0.22875505859375
10,4,0.3322755127563782,0.21569216454158927,medical,0.17870040234375
11,4,0.3024012006003001,0.19264401320429336,medical,0.17628680078125
12,4,0.3399668584292146,0.220642602908736,medical,0.20652541015625
13,4,0.2750750375187594,0.1757682093349927,medical,0.17807250390625004
14,4,0.43800025012506255,0.29689811050491394,medical,0.2863607343749999
15,4,0.43345110055027514,0.2934103220996667,medical,0.26257624999999996
16,4,0.4383129064532266,0.29578840924513766,medical,0.26777672656250007
17,4,0.33583979489744875,0.21731077548986502,medical,0.19327429687500003
18,4,0.5141320660330165,0.3717864371191034,medical,0.32129780078125003
19,4,0.4721892196098049,0.3392887391636766,medical,0.22977440234375
20,4,0.38503626813406705,0.2593805005510859,medical,0.19727725390625
21,4,0.39418146573286644,0.26490024066312207,medical,0.22601608203125
22,4,0.3463606803401701,0.22706302368633538,medical,0.20961051953125
23,4,0.3003376688344172,0.1928817139172317,medical,0.17713646093750002
24,4,0.3559435967983992,0.2336718253676733,medical,0.2180402265625
25,4,0.29560092546273137,0.18958092099662885,medical,0.192302515625
26,4,0.41248749374687343,0.27825734934289215,medical,0.27661744921875003
27,4,0.4082978989494747,0.27539365198194615,medical,0.25194809375
28,4,0.39490057528764383,0.2639295199825465,medical,0.24394318359375
29,4,0.3173305402701351,0.20528601796735865,medical,0.1911641015625
30,4,0.5023918209104552,0.36235304076724784,medical,0.30847553125
31,4,0.4854145822911456,0.3516927405871878,medical,0.23880640625000002
32,4,0.37696973486743374,0.2525647105937251,medical,0.18264736328125
33,4,0.3997780140070035,0.2693101656833523,medical,0.23273203906249998
34,4,0.34817408704352176,0.2285645792149044,medical,0.22078906640624998
35,4,0.2732616308154077,0.17402898918656798,medical,0.16225986328125
36,4,0.35283266633316657,0.23199652051578018,medical,0.23854561328124996
37,4,0.29222423711855927,0.1891686547014211,medical,0.21035385546875002
38,4,0.4402670085042521,0.29922478444239325,medical,0.33277290234375
39,4,0.39572911455727866,0.2648616377230684,medical,0.2557465
40,4,0.4062968984492246,0.2733731417823464,medical,0.27802924609375
41,4,0.32114494747373684,0.21035989190066232,medical,0.20790951171875002
42,4,0.3325256378189095,0.2188699883297182,medical,0.21497102343750005
43,4,0.45822911455727866,0.3188708656692648,medical,0.3171197929687501
44,4,0.44455040020010006,0.3052144564900943,medical,0.26960077734375004
45,4,0.4759879939969985,0.33721944222194344,medical,0.3197595703125
46,4,0.41834979989994997,0.29335539398070665,medical,0.28009537890625
47,4,0.26396010505252626,0.18548698258553184,medical,0.2162317734375
0,8,0.1349630880880881,0.08655553933331711,medical,0.11369777734375
1,8,0.14727227227227227,0.08960764238542017,medical,0.1228588203125
2,8,0.21645082582582584,0.13561636339414118,medical,0.17124859374999998
3,8,0.23928616116116116,0.14720086942309166,medical,0.19378416015624997
4,8,0.28566066066066065,0.1803256081033859,medical,0.20177148046875
5,8,0.3327859109109109,0.21408736408736412,medical,0.24609160156249998
6,8,0.46646646646646645,0.32753511920178585,medical,0.3346698984375
7,8,0.40102602602602605,0.2755943505943506,medical,0.21721018750000004
8,8,0.32049236736736736,0.20705887928110153,medical,0.1877211640625
9,8,0.35066316316316315,0.22794019738464183,medical,0.22875505859375
10,8,0.2907438688688689,0.18467565412009856,medical,0.17870040234375
11,8,0.2667980480480481,0.1668179918179918,medical,0.17628680078125
12,8,0.3014577077077077,0.19094404094404094,medical,0.20652541015625
13,8,0.24973410910910912,0.15761310761310762,medical,0.17807250390625004
14,8,0.41050425425425424,0.27337831226720116,medical,0.2863607343749999
15,8,0.3892799049049049,0.25724485724485724,medical,0.26257624999999996
16,8,0.40637512512512514,0.26866903255792146,medical,0.26777672656250007
17,8,0.3047422422422422,0.19361510472621585,medical,0.19327429687500003
18,8,0.4826858108108108,0.3422485950263727,medical,0.32129780078125003
19,8,0.43008633633633636,0.30193635749191305,medical,0.22977440234375
20,8,0.34877064564564564,0.22976618532174092,medical,0.19727725390625
21,8,0.3552927927927928,0.23357075301519747,medical,0.22601608203125
22,8,0.31021646646646645,0.19844732344732346,medical,0.20961051953125
23,8,0.2662037037037037,0.16674397785508896,medical,0.17713646093750002
24,8,0.31911599099099097,0.20488859377748267,medical,0.2180402265625
25,8,0.2669700950950951,0.1686150325039214,medical,0.192302515625
26,8,0.3845407907907908,0.25433560989116544,medical,0.27661744921875003
27,8,0.3688375875875876,0.2424444480000036,medical,0.25194809375
28,8,0.363206956956957,0.2384015634015634,medical,0.24394318359375
29,8,0.2877877877877878,0.18339352506019174,medical,0.1911641015625
30,8,0.4657313563563564,0.3284050506272728,medical,0.30847553125
31,8,0.44017454954954954,0.31047460769682994,medical,0.23880640625000002
32,8,0.3362112112112112,0.21941763052874166,medical,0.18264736328125
33,8,0.36134572072072074,0.2381252464585798,medical,0.23273203906249998
34,8,0.30858983983983984,0.19733772233772234,medical,0.22078906640624998
35,8,0.240990990990991,0.15044863655974766,medical,0.16225986328125
36,8,0.3202577577577578,0.2057971807971808,medical,0.23854561328124996
37,8,0.2704735985985986,0.172447800225578,medical,0.21035385546875002
38,8,0.4164007757757758,0.2783578894690006,medical,0.33277290234375
39,8,0.3608608608608609,0.23606969995858887,medical,0.2557465
40,8,0.3770802052052052,0.249525596747819,medical,0.27802924609375
41,8,0.2957645145145145,0.19066394344172122,medical,0.20790951171875002
42,8,0.3080580580580581,0.19977774422218866,medical,0.21497102343750005
43,8,0.4324637137137137,0.29617001561446005,medical,0.3171197929687501
44,8,0.4137575075075075,0.27966281021836575,medical,0.26960077734375004
45,8,0.44744744744744747,0.31144332810999475,medical,0.3197595703125
46,8,0.3927208458458458,0.27075298464187353,medical,0.28009537890625
47,8,0.2531594094094094,0.1769558547336325,medical,0.2162317734375
0,16,0.13696142284569138,0.0890745527018072,medical,0.11369777734375
1,16,0.1498309118236473,0.09216070613866205,medical,0.1228588203125
2,16,0.21456976452905813,0.13448005735079882,medical,0.17124859374999998
3,16,0.23656688376753507,0.1460619846641891,medical,0.19378416015624997
4,16,0.2794495240480962,0.17623915830328654,medical,0.20177148046875
5,16,0.31766658316633267,0.2028682934745059,medical,0.24609160156249998
6,16,0.45226390280561124,0.3150580270319749,medical,0.3346698984375
7,16,0.37355961923847697,0.2525557191639356,medical,0.21721018750000004
8,16,0.30020979458917835,0.19184436972513125,medical,0.1877211640625
9,16,0.33266533066132264,0.21509320394590936,medical,0.22875505859375
10,16,0.27354709418837675,0.17217666824380254,medical,0.17870040234375
11,16,0.2542741733466934,0.1581666440884878,medical,0.17628680078125
12,16,0.2831287575150301,0.17778703427501025,medical,0.20652541015625
13,16,0.24121680861723446,0.15183554199085258,medical,0.17807250390625004
14,16,0.3930204158316633,0.2597976811654167,medical,0.2863607343749999
15,16,0.3644789579158317,0.2375192109160045,medical,0.26257624999999996
16,16,0.3858498246492986,0.2526405764131215,medical,0.26777672656250007
17,16,0.28870240480961923,0.18244113379383922,medical,0.19327429687500003
18,16,0.4645541082164329,0.32590817387911575,medical,0.32129780078125003
19,16,0.4001127254509018,0.2760083019852559,medical,0.22977440234375
20,16,0.3251972695390782,0.21138899510643,medical,0.19727725390625
21,16,0.33629759519038077,0.21914285336129025,medical,0.22601608203125
22,16,0.29546593186372744,0.18782103000539874,medical,0.20961051953125
23,16,0.25283379258517036,0.15749225724175625,medical,0.17713646093750002
24,16,0.2982997244488978,0.18932734766903103,medical,0.2180402265625
25,16,0.2585796593186373,0.16264974726898576,medical,0.192302515625
26,16,0.3709293587174349,0.2439022984363666,medical,0.27661744921875003
27,16,0.3521574398797595,0.22965158866962476,medical,0.25194809375
28,16,0.3475701402805611,0.226578793061759,medical,0.24394318359375
29,16,0.2741733466933868,0.17348062202771622,medical,0.1911641015625
30,16,0.44387211923847697,0.30929008088326726,medical,0.30847553125
31,16,0.4069075651302605,0.2817285809269777,medical,0.23880640625000002
32,16,0.3094000501002004,0.19926092889519742,medical,0.18264736328125
33,16,0.3411197394789579,0.22238615314767618,medical,0.23273203906249998
34,16,0.2978300350701403,0.18942684736772916,medical,0.22078906640624998
35,16,0.22923972945891782,0.1428733173973655,medical,0.16225986328125
36,16,0.30871117234468937,0.19741058596269018,medical,0.23854561328124996
37,16,0.26294777054108215,0.16764533340184642,medical,0.21035385546875002
38,16,0.4033692384769539,0.267560693036645,medical,0.33277290234375
39,16,0.3427010270541082,0.221943576352394,medical,0.2557465
40,16,0.3626941382765531,0.2381907754903747,medical,0.27802924609375
41,16,0.2829252254509018,0.18177706283918707,medical,0.20790951171875002
42,16,0.2951684619238477,0.1899803491987861,medical,0.21497102343750005
43,16,0.41079033066132264,0.2784475127410999,medical,0.3171197929687501
44,16,0.3911573146292585,0.2614413725886672,medical,0.26960077734375004
45,16,0.4292334669338677,0.29627718362688304,medical,0.3197595703125
46,16,0.38074586673346694,0.2606774349008818,medical,0.28009537890625
47,16,0.24716620741482967,0.17175204833020463,medical,0.2162317734375
0,32,0.1338949548192771,0.0864140182664279,medical,0.11369777734375
1,32,0.14906501004016065,0.09200000690964547,medical,0.1228588203125
2,32,0.20524284638554216,0.12827219913063287,medical,0.17124859374999998
3,32,0.23020205823293172,0.1418348301631434,medical,0.19378416015624997
4,32,0.2682605421686747,0.167712630965643,medical,0.20177148046875
5,32,0.30415411646586343,0.19229008385634894,medical,0.24609160156249998
6,32,0.43040913654618473,0.29576710661048006,medical,0.3346698984375
7,32,0.34487951807228917,0.22954664701652652,medical,0.21721018750000004
8,32,0.2765907379518072,0.17462998848541017,medical,0.1877211640625
9,32,0.30878200301204817,0.19703315426206994,medical,0.22875505859375
10,32,0.2507686997991968,0.1557510706607092,medical,0.17870040234375
11,32,0.2349711345381526,0.1442077389366546,medical,0.17628680078125
12,32,0.263679718875502,0.16341629142833963,medical,0.20652541015625
13,32,0.22643699799196787,0.14094335216323167,medical,0.17807250390625004
14,32,0.369132781124498,0.2403265102813296,medical,0.2863607343749999
15,32,0.3365963855421687,0.215394993783548,medical,0.26257624999999996
16,32,0.36276355421686746,0.23442868766663946,medical,0.26777672656250007
17,32,0.2673977158634538,0.16679178975865724,medical,0.19327429687500003
18,32,0.43579003514056225,0.3008767894310064,medical,0.32129780078125003
19,32,0.37004267068273095,0.24981784725760628,medical,0.22977440234375
20,32,0.29646711847389556,0.18982787348751207,medical,0.19727725390625
21,32,0.3107272841365462,0.19950626403939656,medical,0.22601608203125
22,32,0.2739081325301205,0.1716933668740898,medical,0.20961051953125
23,32,0.23699485441767068,0.1465635881298532,medical,0.17713646093750002
24,32,0.27768888052208834,0.17405799800378113,medical,0.2180402265625
25,32,0.2418109939759036,0.14999166663323288,medical,0.192302515625
26,32,0.3481268825301205,0.22551773862014826,medical,0.27661744921875003
27,32,0.3246893825301205,0.2085075483418857,medical,0.25194809375
28,32,0.3215047690763052,0.20646585398091422,medical,0.24394318359375
29,32,0.2561809738955823,0.16036487775945607,medical,0.1911641015625
30,32,0.41647841365461846,0.28528421879325494,medical,0.30847553125
31,32,0.3718624497991968,0.25106848194197595,medical,0.23880640625000002
32,32,0.2805440512048193,0.17781103044657265,medical,0.18264736328125
33,32,0.3151041666666667,0.20239540969962658,medical,0.23273203906249998
34,32,0.28112449799196787,0.17687496294424004,medical,0.22078906640624998
35,32,0.2123964608433735,0.13074459286808685,medical,0.16225986328125
36,32,0.29088227911646586,0.18384466938683808,medical,0.23854561328124996
37,32,0.2503137550200803,0.15789491911479864,medical,0.21035385546875002
38,32,0.38979354919678716,0.25645563717852876,medical,0.33277290234375
39,32,0.3200301204819277,0.20465108296433596,medical,0.2557465
40,32,0.3419772841365462,0.22215989053338453,medical,0.27802924609375
41,32,0.2659073795180723,0.16884425815148707,medical,0.20790951171875002
42,32,0.27975966365461846,0.17979632204029794,medical,0.21497102343750005
43,32,0.3933860441767068,0.26374763678980545,medical,0.3171197929687501
44,32,0.37057605421686746,0.2444992618938402,medical,0.26960077734375004
45,32,0.40568524096385544,0.2762083576842613,medical,0.3197595703125
46,32,0.3635636295180723,0.24668068711743407,medical,0.28009537890625
47,32,0.24046184738955823,0.1660859221100185,medical,0.2162317734375
